,accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,label
582,22,2,4.876771,creditcard,0.0,0
583,89,1,2.94894,paypal,0.0,0
584,1772,1,4.745402,creditcard,0.0,0
585,52,1,4.742303,paypal,0.0,0
586,28,1,5.034622,creditcard,27.9854166667,0
587,1141,1,4.876771,creditcard,0.0,0
588,144,1,4.52458,creditcard,143.925,0
589,170,1,4.886641,storecredit,0.0,0
590,152,1,4.876771,creditcard,0.0,0
591,5,1,4.745402,paypal,4.12430555556,0
592,2000,1,4.836982,storecredit,0.0,0
593,2000,1,5.034622,creditcard,441.838194444,0
594,953,1,4.921349,creditcard,244.302083333,0
595,1259,1,5.017904,creditcard,0.0145833333333,0
596,2000,1,3.954522,creditcard,1067.47430556,0
597,2000,1,5.034622,creditcard,149.870138889,0
598,1718,1,4.876771,creditcard,0.00277777777778,0
599,52,1,4.886641,storecredit,51.9083333333,0
600,1371,1,4.895263,creditcard,0.0,0
601,519,1,4.895263,creditcard,0.0,0
602,2,1,4.895263,creditcard,0.00486111111111,0
603,1744,1,4.745402,creditcard,0.00208333333333,0
604,2000,1,4.505662,creditcard,0.00277777777778,0
605,17,1,5.034622,creditcard,0.0,0
606,2000,1,5.034622,creditcard,532.209722222,0
607,1655,1,4.921349,creditcard,0.0,0
608,206,1,3.575983,paypal,205.510416667,0
609,2000,1,5.040929,creditcard,965.358333333,0
610,598,1,4.921318,paypal,0.0,0
611,867,1,4.921349,paypal,0.0,0
612,659,1,4.52458,creditcard,29.1243055556,0
613,82,1,4.461622,paypal,81.7736111111,0
614,525,1,3.483951,creditcard,0.000694444444444,0
615,1595,1,4.886641,creditcard,543.93125,0
616,895,1,4.876771,creditcard,161.090972222,0
617,918,1,4.748314,storecredit,7.75347222222,0
618,127,2,4.748314,creditcard,121.077777778,0
619,29,1,4.921349,creditcard,0.0,0
620,6,1,4.836982,creditcard,5.8375,0
621,2000,1,4.836982,creditcard,529.628472222,0
622,1353,1,4.836982,paypal,0.0,0
623,2000,1,4.886641,creditcard,0.0,0
624,18,1,4.52458,creditcard,17.79375,0
625,2000,1,4.505662,creditcard,755.28125,0
626,1614,1,4.836982,creditcard,0.0,0
627,1572,1,4.965339,creditcard,0.000694444444444,0
628,1034,1,5.040929,creditcard,0.00138888888889,0
629,34,1,4.52458,creditcard,0.0,0
630,1257,1,5.017904,creditcard,0.00138888888889,0
631,1524,1,4.836982,creditcard,0.0,0
632,2000,1,4.742303,creditcard,286.528472222,0
633,2000,1,4.745402,creditcard,1063.73055556,0
634,2000,1,4.876771,creditcard,0.000694444444444,0
635,1466,1,4.505662,creditcard,0.0,0
636,2000,1,4.748314,storecredit,1289.71458333,0
637,1736,1,4.876771,creditcard,0.0,0
638,155,1,4.962055,creditcard,0.000694444444444,0
639,7,1,5.017904,creditcard,0.0,0
640,2000,1,4.921318,creditcard,0.00277777777778,0
641,483,1,4.876771,creditcard,7.10347222222,0
642,115,1,4.742303,creditcard,114.959722222,0
643,2000,1,4.742303,creditcard,0.0,0
644,2000,1,4.748314,creditcard,12.1743055556,0
645,1219,1,4.876771,paypal,0.0,0
646,2000,1,3.954522,creditcard,0.0,0
647,736,1,4.965339,creditcard,0.000694444444444,0
648,1,1,4.895263,paypal,0.00763888888889,1
649,2000,1,4.886641,paypal,662.875,0
650,987,1,5.040929,paypal,0.420138888889,0
651,675,2,4.886641,creditcard,0.0,0
652,156,1,4.836982,creditcard,0.00208333333333,0
653,120,1,4.895263,creditcard,119.813888889,0
654,46,5,4.748314,paypal,27.8645833333,0
655,14,1,5.034622,paypal,0.0,0
656,239,1,4.057414,creditcard,0.0,0
657,729,1,4.876771,paypal,38.0965277778,0
658,613,1,4.748314,storecredit,0.000694444444444,0
659,1673,1,2.596228,creditcard,0.118055555556,0
660,1990,1,4.505662,paypal,0.000694444444444,0
661,2000,1,5.040929,creditcard,0.0,0
662,25,1,4.836982,creditcard,0.0,0
663,235,1,5.017904,storecredit,0.0,0
664,4,1,4.921318,creditcard,3.15416666667,0
665,1093,1,4.921349,creditcard,0.9,0
666,3,1,4.745402,creditcard,2.04583333333,0
667,1924,1,4.965339,creditcard,0.0,0
668,2000,1,4.52458,creditcard,1914.3,0
669,929,1,4.962055,creditcard,0.0,0
670,1602,1,4.505662,creditcard,0.00555555555556,0
671,248,1,5.017904,creditcard,244.383333333,0
672,2,1,4.748314,creditcard,0.00833333333333,0
673,434,1,4.836982,creditcard,0.0,0
674,7,1,4.962055,creditcard,3.70486111111,0
675,64,2,4.886641,creditcard,0.0,0
676,106,1,4.886641,creditcard,105.890972222,0
677,26,1,4.895263,creditcard,0.0,0
678,95,1,4.962055,creditcard,0.00138888888889,0
679,52,1,4.748314,paypal,0.104861111111,0
680,1860,1,4.962055,creditcard,0.0,0
681,288,1,4.057414,creditcard,287.473611111,0
682,2000,1,4.886641,creditcard,0.0,0
683,2,1,5.034622,creditcard,1.14375,0
684,2000,1,5.017904,creditcard,0.0,0
685,1238,1,5.040929,creditcard,129.177777778,0
686,93,1,4.52458,paypal,92.3736111111,0
687,1892,1,4.965339,creditcard,4.16944444444,0
688,2000,1,3.954522,creditcard,1067.48055556,0
689,858,5,4.876771,creditcard,312.772222222,0
690,1962,1,4.921349,creditcard,1398.05763889,0
691,2,1,4.057414,creditcard,1.46180555556,0
692,733,1,4.836982,creditcard,0.000694444444444,0
693,1539,1,4.921318,creditcard,982.932638889,0
694,1637,1,4.965339,creditcard,0.0,0
695,1644,1,4.745402,creditcard,0.0,0
696,951,1,4.962055,creditcard,0.0,0
697,145,10,4.52458,storecredit,144.922222222,0
698,51,1,5.040929,creditcard,50.9243055556,0
699,35,1,5.040929,paypal,0.00138888888889,0
700,2000,1,5.034622,creditcard,581.113194444,0
701,566,1,4.505662,creditcard,492.389583333,0
702,531,1,4.836982,creditcard,0.0,0
703,14,1,5.017904,storecredit,0.0,0
704,2000,1,5.017904,creditcard,0.000694444444444,0
705,2000,1,4.886641,creditcard,416.704166667,0
706,150,1,4.962055,paypal,149.047916667,0
707,161,1,4.745402,creditcard,0.0,0
708,105,1,4.52458,paypal,104.751388889,0
709,897,1,4.505662,paypal,0.00208333333333,0
710,2000,1,4.876771,creditcard,844.147916667,0
711,1694,1,4.965339,paypal,1294.85555556,0
712,1673,1,4.921318,paypal,0.00972222222222,0
713,43,1,4.52458,creditcard,0.025,0
714,161,1,5.040929,creditcard,0.0,0
715,36,1,4.965339,creditcard,0.0,0
716,1274,1,5.017904,creditcard,0.00277777777778,0
717,1486,1,5.017904,creditcard,0.0,0
718,1656,1,4.962055,paypal,0.0,0
719,1228,1,4.965339,storecredit,0.0,0
720,2000,1,4.962055,creditcard,0.0,0
721,590,2,4.52458,creditcard,109.174305556,0
722,218,1,5.034622,creditcard,0.00694444444444,0
723,27,1,5.040929,creditcard,0.0,0
724,849,1,4.836982,paypal,0.000694444444444,0
725,8,1,3.954522,paypal,7.58680555556,0
726,1402,1,4.921318,creditcard,0.00138888888889,0
727,519,1,4.057414,paypal,518.172222222,0
728,133,1,4.895263,creditcard,0.0,0
729,2000,1,4.742303,creditcard,0.0201388888889,0
730,9,1,4.52458,paypal,8.70069444444,0
731,2,1,4.965339,creditcard,0.111111111111,0
732,2000,1,4.962055,creditcard,587.172916667,0
733,943,1,4.876771,creditcard,0.0,0
734,44,1,5.040929,creditcard,43.4979166667,0
735,99,1,4.52458,creditcard,97.9993055556,0
736,1754,2,4.748314,creditcard,0.0,0
737,1901,1,4.057414,creditcard,0.336805555556,0
738,1580,1,4.921318,creditcard,147.881944444,0
739,2000,1,4.876771,creditcard,0.0,0
740,7,1,5.034622,creditcard,6.98680555556,0
741,244,1,4.962055,creditcard,0.0,0
742,1999,1,4.745402,paypal,63.9576388889,0
743,25,1,4.742303,creditcard,0.000694444444444,0
744,193,1,3.575983,creditcard,192.510416667,0
745,4,1,4.965339,creditcard,3.23194444444,0
746,30,1,4.836982,paypal,29.9958333333,0
747,12,1,4.962055,paypal,11.0,0
748,19,1,4.921349,creditcard,0.00555555555556,0
749,120,1,4.742303,creditcard,0.0,0
750,63,1,4.962055,paypal,0.00208333333333,0
751,715,1,4.886641,creditcard,224.568055556,0
752,2000,1,4.886641,paypal,0.0,0
753,2000,1,4.876771,paypal,0.00138888888889,0
754,2000,3,4.745402,creditcard,1751.57638889,0
755,2000,1,4.52458,creditcard,0.0180555555556,0
756,238,1,4.836982,creditcard,237.66875,0
757,39,1,4.921318,paypal,38.0236111111,0
758,7,1,4.52458,creditcard,6.75486111111,0
759,304,1,4.836982,creditcard,303.9875,0
760,1723,1,3.954522,creditcard,1.20555555556,0
761,90,2,4.742303,creditcard,0.0104166666667,0
762,2000,1,4.921318,creditcard,0.0,0
763,2000,1,4.745402,creditcard,2.175,0
764,1,1,4.057414,paypal,0.000694444444444,1
765,7,1,4.921318,creditcard,5.99930555556,0
766,839,1,4.886641,creditcard,0.0,0
767,560,1,4.745402,creditcard,44.7041666667,0
768,32,2,5.017904,creditcard,0.0,0
769,448,1,4.965339,creditcard,0.0,0
770,147,1,4.52458,creditcard,0.0,0
771,65,1,4.895263,paypal,57.7909722222,0
772,12,1,4.921349,paypal,11.1381944444,0
773,863,2,4.748314,creditcard,0.0,0
774,1982,1,4.461622,paypal,308.952777778,0
775,166,1,4.886641,paypal,165.870833333,0
776,1808,1,4.921349,paypal,0.000694444444444,0
777,241,1,4.876771,creditcard,0.0,0
778,165,1,4.965339,creditcard,0.000694444444444,0
779,1732,1,4.505662,paypal,111.16875,0
780,2000,1,4.962055,paypal,900.766666667,0
781,712,1,4.965339,creditcard,550.920138889,0
782,2000,1,4.886641,paypal,48.6923611111,0
783,744,1,5.017904,paypal,620.73125,0
784,1742,1,4.836982,paypal,1166.48055556,0
785,16,1,4.836982,creditcard,0.0,0
786,2000,1,4.52458,creditcard,0.000694444444444,0
787,2,1,3.954522,creditcard,1.16180555556,0
788,114,1,4.742303,paypal,0.0,0
789,358,1,4.895263,storecredit,0.0,0
790,1708,1,4.921349,creditcard,0.0,0
791,503,1,4.742303,creditcard,0.00833333333333,0
792,282,1,5.017904,creditcard,0.109722222222,0
793,2000,1,4.742303,creditcard,0.0,0
794,120,1,4.52458,paypal,119.136805556,0
795,992,1,4.876771,creditcard,667.153472222,0
796,83,1,4.836982,creditcard,80.8770833333,0
797,73,1,4.962055,paypal,72.9833333333,0
798,29,1,5.034622,creditcard,0.0,0
799,5,1,4.52458,creditcard,0.000694444444444,0
800,2000,1,4.745402,paypal,110.175694444,0
801,1107,1,4.962055,creditcard,0.0,0
802,2000,1,4.742303,paypal,0.0,0
803,18,1,4.745402,paypal,0.0,0
804,897,1,4.745402,paypal,208.822222222,0
805,2,1,4.921349,creditcard,1.01041666667,0
806,2000,1,5.034622,creditcard,0.0,0
807,1425,1,4.745402,creditcard,0.000694444444444,0
808,5,1,4.962055,creditcard,0.0,0
809,2000,1,5.040929,paypal,1.07708333333,0
810,2000,1,4.836982,creditcard,567.445138889,0
811,2,1,4.876771,creditcard,1.33611111111,0
812,211,1,4.876771,creditcard,0.0,0
813,1870,1,3.954522,storecredit,0.0,0
814,153,1,4.836982,creditcard,0.0,0
815,105,1,4.745402,creditcard,104.645138889,0
816,1405,1,5.034622,paypal,440.66875,0
817,128,2,4.505662,creditcard,36.5118055556,0
818,1673,1,5.034622,creditcard,0.0,0
819,13,1,4.748314,creditcard,12.0409722222,0
820,380,1,4.057414,creditcard,0.0,0
821,259,1,4.745402,creditcard,0.0,0
822,1284,1,4.965339,creditcard,1181.33680556,0
823,2000,1,4.965339,creditcard,0.0,0
824,107,1,4.895263,creditcard,0.0,0
825,981,1,4.52458,creditcard,0.000694444444444,0
826,122,1,4.921318,creditcard,0.00763888888889,0
827,1761,1,4.057414,creditcard,1.32013888889,0
828,71,1,4.921349,creditcard,0.145833333333,0
829,2000,1,4.505662,creditcard,0.192361111111,0
830,432,1,4.745402,creditcard,0.0,0
831,165,1,4.057414,creditcard,164.993055556,0
832,45,1,5.040929,creditcard,44.0451388889,0
833,2000,1,4.52458,creditcard,0.0104166666667,0
834,30,1,4.836982,paypal,29.1673611111,0
835,3,1,4.745402,creditcard,2.86319444444,0
836,827,1,4.876771,creditcard,0.0,0
837,1661,1,4.748314,creditcard,0.0,0
838,2000,1,4.962055,creditcard,0.0,0
839,690,1,4.52458,creditcard,657.526388889,0
840,1,1,4.921318,creditcard,0.000694444444444,1
841,1082,1,5.034622,paypal,0.0,0
842,25,1,4.962055,storecredit,0.0,0
843,1594,1,4.965339,creditcard,341.577083333,0
844,2000,1,4.921349,creditcard,19.0493055556,0
845,33,2,4.921349,creditcard,32.14375,0
846,1493,1,4.921318,paypal,0.0,0
847,1298,1,4.962055,creditcard,0.0,0
848,12,1,4.748314,creditcard,0.0,0
849,1197,1,5.017904,paypal,0.0,0
850,7,1,4.748314,creditcard,1.00416666667,0
851,796,1,4.965339,creditcard,345.03125,0
852,308,1,4.876771,paypal,0.0,0
853,1697,1,5.034622,creditcard,0.00138888888889,0
854,2,1,4.836982,creditcard,0.0,0
855,4,1,4.876771,paypal,3.76527777778,0
856,39,1,4.52458,creditcard,0.000694444444444,0
857,1662,1,4.876771,paypal,802.910416667,0
858,107,1,2.94894,creditcard,0.0,0
859,42,1,4.876771,paypal,41.8013888889,0
860,437,1,4.965339,creditcard,0.0,0
861,1589,1,4.921318,creditcard,1214.92361111,0
862,2000,1,5.034622,creditcard,125.220138889,0
863,1783,1,4.895263,creditcard,716.986805556,0
864,414,1,4.921318,creditcard,131.185416667,0
865,2000,1,4.836982,creditcard,608.681944444,0
866,923,1,4.057414,creditcard,0.0277777777778,0
867,1697,1,4.921318,creditcard,1.0,0
868,3,1,4.461622,creditcard,2.84722222222,0
869,67,1,4.836982,paypal,0.0,0
870,1719,1,4.52458,creditcard,0.00138888888889,0
871,4,1,4.921349,paypal,0.0,0
872,1259,1,4.921318,creditcard,0.0,0
873,85,1,4.921349,creditcard,0.0,0
874,175,1,4.921318,paypal,174.002777778,0
875,2000,1,4.742303,creditcard,0.000694444444444,0
876,15,1,5.040929,creditcard,0.0,0
877,427,1,4.876771,creditcard,0.0,0
878,30,1,4.742303,creditcard,0.0,0
879,1986,1,3.954522,paypal,0.000694444444444,0
880,118,1,4.52458,paypal,117.510416667,0
881,2000,1,4.836982,creditcard,0.0,0
882,2000,1,4.057414,creditcard,200.940972222,0
883,1096,1,4.921318,creditcard,495.966666667,0
884,1,2,4.52458,creditcard,0.0,1
885,210,1,4.745402,creditcard,0.0,0
886,121,1,5.040929,creditcard,17.3243055556,0
887,24,1,3.954522,paypal,0.0,0
888,159,1,5.034622,paypal,0.0,0
889,2000,1,4.461622,creditcard,618.759027778,0
890,65,1,5.034622,creditcard,0.00208333333333,0
891,77,1,4.745402,storecredit,76.2145833333,0
892,744,1,4.745402,creditcard,0.784027777778,0
893,14,1,4.745402,creditcard,13.7520833333,0
894,2000,1,4.962055,creditcard,0.0,0
895,1573,1,5.017904,creditcard,0.0,0
896,56,1,4.965339,paypal,0.0,0
897,2000,1,4.057414,creditcard,0.0,0
898,722,1,4.921349,creditcard,265.8125,0
899,11,1,4.895263,creditcard,0.0,0
900,187,1,4.748314,paypal,0.0,0
901,5,1,4.886641,creditcard,0.00138888888889,0
902,2000,1,4.965339,creditcard,1051.91111111,0
903,16,1,4.921349,creditcard,0.0,0
904,885,1,5.034622,creditcard,875.170138889,0
905,3,1,4.742303,creditcard,2.57569444444,0
906,5,1,4.52458,creditcard,0.114583333333,0
907,93,1,4.876771,paypal,0.0,0
908,848,1,4.876771,storecredit,157.103472222,0
909,779,1,5.034622,creditcard,0.0,0
910,6,2,4.505662,creditcard,4.99722222222,0
911,1745,1,4.745402,creditcard,0.0,0
912,589,1,4.962055,creditcard,0.0,0
913,3,1,5.040929,storecredit,0.000694444444444,0
914,115,1,4.962055,creditcard,105.054166667,0
915,2000,1,4.921318,paypal,263.079861111,0
916,1159,1,4.921318,creditcard,0.0,0
917,862,1,4.921318,paypal,0.0,0
918,2000,1,4.921318,creditcard,287.896527778,0
919,118,1,5.040929,creditcard,0.0159722222222,0
920,919,1,3.954522,creditcard,180.428472222,0
921,1725,1,4.745402,creditcard,324.419444444,0
922,5,1,4.836982,creditcard,4.89027777778,0
923,45,1,4.965339,creditcard,0.000694444444444,0
924,767,1,5.017904,creditcard,0.139583333333,0
925,272,1,4.921318,creditcard,239.976388889,0
926,21,1,4.895263,creditcard,0.0,0
927,14,2,4.965339,creditcard,8.89513888889,0
928,2000,1,5.034622,creditcard,356.036805556,0
929,434,1,4.836982,creditcard,0.00277777777778,0
930,5,2,4.52458,paypal,4.92986111111,0
931,959,1,5.034622,creditcard,0.0,0
932,1217,1,4.965339,creditcard,0.00138888888889,0
933,241,1,4.057414,creditcard,65.2368055556,0
934,1536,1,5.040929,paypal,1143.99027778,0
935,1542,1,4.962055,paypal,0.1875,0
936,1330,2,4.057414,paypal,0.00208333333333,0
937,6,1,4.742303,creditcard,5.77013888889,0
938,4,1,4.742303,storecredit,3.65694444444,0
939,1088,1,5.040929,creditcard,0.00138888888889,0
940,1565,1,4.886641,creditcard,0.0,0
941,1244,1,4.748314,creditcard,0.00833333333333,0
942,150,1,4.921349,creditcard,0.0,0
943,2000,1,5.017904,storecredit,125.102083333,0
944,11,1,4.886641,creditcard,0.0,0
945,2000,1,4.921349,creditcard,38.0493055556,0
946,180,1,4.836982,storecredit,0.0,0
947,2000,1,4.962055,creditcard,1976.78680556,0
948,7,1,4.921318,storecredit,0.0,0
949,503,1,4.895263,creditcard,0.0,0
950,136,2,4.962055,creditcard,135.857638889,0
951,1852,1,5.040929,creditcard,469.5625,0
952,733,2,4.921318,creditcard,0.0,0
953,2000,1,5.034622,paypal,1120.66388889,0
954,221,1,4.886641,creditcard,0.0,0
955,2000,1,5.040929,creditcard,0.0,0
956,703,1,5.040929,creditcard,0.0,0
957,62,1,4.748314,paypal,0.0,0
958,2000,1,5.034622,creditcard,980.234027778,0
959,434,1,4.921318,creditcard,306.744444444,0
960,197,1,4.745402,creditcard,195.98125,0
961,31,1,5.040929,paypal,0.0,0
962,2000,1,4.505662,paypal,106.870833333,0
963,18,1,4.461622,creditcard,17.5888888889,0
964,1,1,4.745402,paypal,0.00694444444444,1
965,160,1,4.886641,creditcard,159.751388889,0
966,2,1,4.745402,creditcard,1.00486111111,0
967,45,1,4.748314,creditcard,0.0,0
968,1290,5,4.895263,creditcard,15.6631944444,0
969,86,1,4.886641,creditcard,1.00138888889,0
970,391,1,4.745402,paypal,0.000694444444444,0
971,1367,1,4.921349,creditcard,0.000694444444444,0
972,1313,1,4.921318,paypal,512.915972222,0
973,954,1,4.505662,paypal,429.01875,0
974,2000,1,4.52458,creditcard,277.630555556,0
975,184,1,4.748314,creditcard,0.0,0
976,1155,1,4.921318,paypal,819.336111111,0
977,511,1,4.876771,creditcard,510.949305556,0
978,1636,1,4.965339,creditcard,0.0,0
979,912,1,4.962055,storecredit,0.0,0
980,489,1,4.745402,creditcard,0.115972222222,0
981,2000,1,4.748314,creditcard,0.00486111111111,0
982,31,1,4.742303,creditcard,0.0,0
983,274,1,4.962055,creditcard,0.0,0
984,1351,1,4.52458,creditcard,258.452083333,0
985,176,1,5.040929,creditcard,0.000694444444444,0
986,966,1,4.836982,creditcard,0.00277777777778,0
987,821,1,4.52458,creditcard,53.0159722222,0
988,357,3,4.962055,creditcard,131.979861111,0
989,1711,1,4.886641,storecredit,0.0,0
990,82,1,4.461622,creditcard,0.0,0
991,2000,1,4.962055,creditcard,0.0,0
992,1891,1,4.505662,creditcard,0.00138888888889,0
993,2000,1,4.886641,creditcard,0.0,0
994,2000,1,4.921349,creditcard,0.0111111111111,0
995,1947,1,4.836982,creditcard,0.000694444444444,0
996,2000,1,4.742303,creditcard,31.7527777778,0
997,1606,1,4.836982,creditcard,610.663194444,0
998,96,1,4.52458,creditcard,95.7513888889,0
999,11,2,5.017904,paypal,10.2673611111,0
1000,967,1,4.962055,creditcard,152.679166667,0
1001,4,1,4.921318,creditcard,3.17430555556,0
1002,1662,1,4.057414,creditcard,695.120138889,0
1003,1749,1,5.040929,paypal,0.0,0
1004,2000,1,4.921318,creditcard,814.91875,0
1005,174,1,4.505662,creditcard,173.251388889,0
1006,129,1,4.748314,creditcard,0.0,0
1007,2000,1,5.017904,creditcard,0.000694444444444,0
1008,1,1,4.52458,paypal,0.00277777777778,1
1009,913,1,4.748314,creditcard,0.00208333333333,0
1010,109,1,4.965339,paypal,0.0,0
1011,16,1,4.52458,creditcard,15.9340277778,0
1012,104,1,5.034622,creditcard,0.0,0
1013,957,1,4.965339,creditcard,0.0,0
1014,2000,1,4.057414,creditcard,0.602083333333,0
1015,2000,1,5.034622,creditcard,986.073611111,0
1016,30,1,4.895263,creditcard,0.0,0
1017,120,1,4.895263,creditcard,0.344444444444,0
1018,34,1,4.876771,creditcard,0.874305555556,0
1019,1990,1,5.034622,paypal,0.0,0
1020,1,2,4.895263,paypal,0.00138888888889,1
1021,516,1,4.886641,creditcard,108.925694444,0
1022,82,2,5.040929,paypal,81.3715277778,0
1023,124,1,4.52458,creditcard,123.259027778,0
1024,2000,1,4.876771,storecredit,0.0,0
1025,1981,1,4.921318,creditcard,1278.89861111,0
1026,1596,1,4.886641,creditcard,1362.53402778,0
1027,3,1,4.886641,paypal,2.55694444444,0
1028,234,1,4.921349,storecredit,0.0,0
1029,2000,1,4.748314,creditcard,258.529861111,0
1030,123,1,2.94894,creditcard,122.501388889,0
1031,738,1,4.876771,paypal,0.00138888888889,0
1032,36,1,4.962055,storecredit,0.0,0
1033,1237,1,4.921349,creditcard,911.8875,0
1034,167,1,4.886641,creditcard,0.00138888888889,0
1035,1246,1,4.461622,creditcard,0.00555555555556,0
1036,205,1,4.836982,creditcard,204.655555556,0
1037,749,1,4.876771,storecredit,185.845833333,0
1038,36,1,4.52458,creditcard,0.0,0
1039,1577,1,4.748314,creditcard,0.00486111111111,0
1040,618,1,4.742303,creditcard,0.0,0
1041,56,1,4.836982,storecredit,55.8763888889,0
1042,52,1,4.057414,creditcard,0.0,0
1043,1447,1,4.965339,creditcard,0.00208333333333,0
1044,531,1,4.895263,storecredit,0.0,0
1045,2000,1,4.836982,creditcard,0.65,0
1046,66,1,4.962055,paypal,0.0,0
1047,104,1,4.745402,creditcard,103.058333333,0
1048,99,1,4.886641,creditcard,96.7305555556,0
1049,2000,1,4.057414,paypal,475.936805556,0
1050,1156,1,5.017904,creditcard,0.0,0
1051,64,1,4.876771,creditcard,0.0,0
